,id,following_n,followed_n,following_list,followed_list,commit_n,locations,type_list,bio,public_repos,public_gists
100,10001124,28,227,"[66577, 190846, 2267900, 2355885, 2503423, 3346272, 4019015, 5644942, 6534748, 6624164, 6825182, 7666628, 7856674, 7951858, 9164818, 10164271, 10222502, 10390993, 10572027, 10686631, 11372578, 13096392, 13166579, 13482974, 15015578, 15023748, 15663148, 22366182]","[6624164, 10390993, 13096392, 13105794, 10572027, 4019015, 6948067, 4060489, 1717023, 5924541, 848704, 3525337, 6534748, 6825182, 6286856, 7445996, 8563181, 4157414, 11255869, 12937632, 9164818, 9412501, 6269676, 8827550, 5877145, 6134885, 13098198, 11253261, 15830544, 3842675, 15724147, 15663148, 10648940, 15046519, 6028853, 12185465, 14174896, 15119189, 5810228, 8756750, 1912775, 13166579, 11372578, 17444325, 13762049, 7666628, 11832846, 15846944, 7471905, 1261881, 15071029, 10131379, 3838152, 11681280, 16048345, 3180748, 16931417, 10843536, 5628730, 7163689, 8996999, 12086699, 7951858, 14220798, 18087374, 12468447, 15071038, 7992054, 16282899, 14360729, 9019351, 5515574, 13410167, 7020178, 3349829, 5762420, 4328991, 3368069, 4522859, 3993106, 7547107, 14923903, 3047897, 15015578, 12606525, 5714981, 15240892, 737958, 17986868, 10394301, 10164271, 17153653, 3255848, 16094265, 19290570, 3281741, 8400698, 1024986, 10669790, 10338182, 20698851, 20433976, 16874777, 1329768, 11534766, 10126623, 7285148, 15023748, 13393725, 16503228, 1043270, 8393596, 8462180, 19600425, 13436901, 21216398, 20877078, 6948411, 15109094, 17246389, 16525851, 22366182, 10686631, 9660463, 8949716, 6409008, 12045771, 11898250, 7404794, 13827814, 13482974, 11468745, 10895298, 13696230, 5167157, 14138875, 9640927, 8463776, 16937515, 15023858, 9024119, 15340687, 5700352, 327160, 21255626, 18183606, 6747062, 1754323, 15324654, 18643784, 9329571, 17605885, 4835062, 25676299, 19654366, 3376783, 18303726, 6869732, 18570803, 22148231, 11659792, 13401202, 16216284, 12794733, 21528728, 19328283, 9072872, 11186945, 7252268, 15372642, 8948629, 25133513, 15774344, 8924619, 7699294, 15129165, 26953949, 16223439, 11846662, 10671790, 17229567, 13861650, 23210499, 12966526, 30305571, 15085918, 16650001, 20384535, 14818289, 8575636, 6982204, 29008252, 16851802, 2637841, 6263547, 19586687, 16079507, 25810208, 6508763, 11883399, 23030129, 9817146, 579796, 8606692, 17590473, 7264217, 25858224, 18146558, 17007643, 12897508, 9567660, 12707495, 2434967, 17165520, 16780053, 11792800, 17309577, 33250104, 13350187, 16634032, 16640434, 7962176, 8280857, 35018373, 5520143, 8587160, 5786223]",650,shenzhen,User,Do something meaningful,36,0
101,1006924,2,132,"[1532977, 2148847]","[2685022, 5429998, 2148847, 370135, 5950589, 5520525, 6598651, 328544, 163300, 6422402, 1408695, 1026046, 1042656, 7553016, 1877165, 7047840, 4431236, 4560253, 359439, 4257225, 214452, 506543, 265425, 4037004, 8349732, 5386042, 6344732, 5671994, 7303112, 10240367, 10629888, 544247, 10092986, 333081, 1093419, 12064964, 1344035, 125751, 6917746, 11686875, 5732265, 5778313, 2769119, 96002, 3860037, 739407, 3014080, 12814932, 1228121, 228171, 13457144, 67026, 8530750, 10612257, 5918302, 1645304, 13259745, 2972644, 2883793, 3553, 14806588, 12096360, 2282880, 1325218, 3109669, 16151595, 8750986, 16203489, 572229, 6705942, 1482224, 743521, 208059, 12695207, 3603893, 7149847, 444216, 331362, 19241, 260554, 3329825, 12399862, 559444, 5658726, 13630041, 340552, 963099, 782149, 1631231, 95941, 6956271, 7656227, 5628175, 947988, 7133811, 16923266, 20362931, 10856919, 8683573, 9874964, 16501649, 6629996, 23171174, 6607624, 1180038, 1049827, 5351540, 7843290, 5896532, 829426, 10283811, 958, 1199976, 11700360, 631173, 1885883, 12704929, 8419869, 135264, 16789452, 5436141, 13227221, 5166222, 18603562, 30342, 34280716, 30548851, 13845000, 726536, 36866849, 205363, 18027829]",827,EMEA - Dublin,User,Patrick works as a Solutions Architect/SWAT guy for DataStax in Europe helping companies to develop mission critical systems using DataStax Enterprise.,94,30
102,10042,28,127,"[3092, 3458, 3499, 3620, 8465, 8991, 9108, 12301, 12642, 18755, 25254, 26178, 40720, 41567, 46764, 65952, 74346, 80381, 95187, 101800, 105151, 108656, 172611, 230654, 237557, 473708, 1256183, 1895021]","[3092, 3458, 3499, 3620, 3663, 5257, 6882, 8465, 8991, 9108, 9958, 10111, 10515, 11414, 12390, 18360, 19337, 19466, 19618, 20374, 21084, 22857, 26178, 37178, 40016, 43464, 48169, 50894, 62601, 65952, 85887, 95187, 104039, 105151, 106317, 111689, 132569, 192432, 281333, 291218, 315510, 433318, 627410, 1132489, 1458041, 851025, 29017, 1249910, 980077, 2662725, 218183, 385720, 1373786, 3496700, 519017, 536010, 69238, 74346, 25507, 1422412, 3516525, 457353, 237557, 78990, 1925600, 101800, 432212, 37822, 144384, 5726143, 66100, 1011488, 26195, 315008, 600040, 1422834, 2841965, 656811, 3530195, 6673667, 5814167, 93411, 830606, 988486, 1196834, 41567, 618779, 1519309, 9955, 5936355, 11944718, 682918, 374550, 2354218, 599175, 7541411, 1590225, 4107768, 5877145, 13204024, 12692863, 5418385, 1701321, 20110, 13882615, 42190, 17218522, 1026761, 13717095, 13303, 7714979, 23301906, 17931318, 12953836, 27721322, 1073376, 19061261, 98548, 387284, 3076393, 6508763, 26319203, 2261067, 2144950, 201623, 22810698, 8975264]",866,London,User,,63,24
103,100044,5,105,"[6508, 99878, 101903, 525859, 548778]","[6508, 99878, 101903, 525859, 797858, 548778, 3382163, 5746614, 706218, 3063949, 7262553, 2236950, 308375, 155508, 3604053, 4107768, 454255, 12190184, 4205423, 8065874, 4022128, 11709986, 10732080, 10271859, 3608294, 1045587, 14356687, 2288388, 1328052, 562626, 15718639, 1875666, 12740499, 7014683, 690891, 8829461, 15690433, 3300865, 2137791, 6441142, 4523625, 741048, 533360, 6280941, 429250, 10550095, 3044618, 8414029, 4757786, 144399, 6113131, 13688927, 1384378, 13679306, 618779, 862684, 7547416, 6245672, 971851, 2005841, 6851032, 11619966, 4643649, 14090515, 1251876, 7535187, 9543745, 17570165, 9941701, 1519326, 58519, 1276998, 21963937, 832355, 5609223, 5583342, 4299398, 18372885, 12106705, 8999121, 5083267, 16934206, 20239317, 4537161, 1150703, 12591316, 1588695, 16604485, 2678289, 20315997, 3076393, 717269, 12974761, 12004383, 19425281, 1537324, 840393, 4748950, 20916379, 6140413, 25705745, 741543, 1329093, 2607767, 38045601]",695,"Paris, France",User,,19,3
104,100522,3,371,"[1282248, 2301114, 5517281]","[3278844, 117184, 3665239, 1460412, 7897449, 6639419, 3251360, 9344029, 419183, 11713621, 12153678, 5643175, 192915, 2559939, 11858647, 13465736, 13143717, 191425, 7480780, 2306651, 4677647, 87329, 7694145, 892762, 9070146, 13608739, 2246183, 4284403, 9674079, 8502723, 5170267, 1572803, 13420586, 4270322, 11418363, 12006157, 7204114, 7055213, 13578093, 3293292, 14962433, 3212762, 2734154, 4607347, 8462414, 8935150, 8165533, 13296784, 6389393, 375244, 1901835, 135060, 4825531, 1142750, 15084615, 16106287, 5676843, 11595694, 11308777, 4859453, 6183988, 11304676, 1029667, 988470, 15306959, 5542864, 10879367, 15029925, 8168924, 16075317, 2836139, 4446705, 934828, 3053945, 10682908, 7042430, 2292803, 110528, 4379570, 9008164, 1934271, 6492199, 6121619, 11003906, 11523438, 11416212, 929611, 16144701, 6114486, 11871096, 6779791, 1262742, 17673073, 16441640, 11939846, 3882550, 7744313, 7878305, 16931017, 446404, 1633640, 6648152, 3142677, 14862307, 892742, 11488337, 10238459, 7528794, 7153327, 8887589, 15798922, 1324156, 17928056, 9099021, 6750028, 2390439, 54343, 7636077, 17754599, 8147973, 373580, 8100150, 3918273, 6673982, 12867918, 3404639, 42859, 6284927, 7081814, 4465229, 1393667, 8487657, 573901, 18593703, 16484996, 3118774, 10875536, 1006957, 10482589, 1836068, 12428710, 1533171, 15603218, 3482174, 14872460, 9885517, 20538782, 6464473, 1540473, 13556505, 15056911, 5805699, 21350929, 240933, 2815328, 9053010, 8435719, 19772478, 9351421, 17854709, 16862749, 17486390, 8548502, 4194073, 21044815, 8865490, 6691131, 1889117, 9571748, 6714157, 20174872, 2821200, 17812, 1787422, 5313171, 18484353, 23007203, 4060007, 8576832, 3774145, 22608350, 21204536, 10202577, 19383896, 5428181, 11716761, 7381165, 9776045, 5586461, 18114560, 1494436, 1450845, 14261202, 9691923, 677028, 4244287, 17750298, 12874634, 3361854, 14697287, 14688091, 5294850, 5889632, 9113156, 3821594, 15650591, 6830947, 1481209, 12869588, 12266244, 13824297, 737882, 12447455, 1946314, 13824597, 2862345, 4426078, 5902485, 4944822, 10141960, 1901397, 14141324, 20272664, 7474020, 15911168, 16684678, 23696596, 16743038, 3921852, 7701520, 25143012, 3689476, 8411850, 2269788, 1212410, 12210918, 5045178, 19718243, 6453667, 1786534, 8529789, 672479, 27992156, 10100693, 17967270, 2504666, 7061943, 18149481, 6842082, 1189575, 10112553, 21956017, 11560876, 13087391, 120813, 1816270, 20204156, 13503418, 27915036, 8135458, 20065602, 8120205, 1747220, 2297395, 24274435, 20072825, 19969451, 16151222, 29695048, 4165054, 1243479, 21127917, 11242937, 28516146, 3076393, 17125113, 11600822, 1915802, 1987251, 11796813, 12791526, 7435574, 8802276, 1251890, 6036769, 29350092, 21075887, 4016069, 1957131, 4326842, 31181738, 25375440, 6879165, 4960531, 9844560, 5190294, 21124042, 24958332, 1495621, 33113761, 10337181, 10854016, 25984871, 9370749, 13606492, 4463302, 8585867, 15709705, 3061779, 13283837, 28999680, 24749866, 6489003, 11910067, 381744, 4320422, 591731, 9480610, 12929278, 24689492, 35155173, 5111673, 17644890, 29148553, 13774532, 25719835, 35128503, 12643700, 9321428, 7481464, 11607625, 11254619, 2123008, 21328725, 8236997, 35481452, 37372467, 22310640, 5242797, 16953324, 31253215, 13815229, 20681760, 12508146, 1680848, 3349929, 33677333, 1079374, 1805565, 37959519, 26066453, 9047094, 16131852, 162040, 31513518, 12064077, 28531092, 22892227, 22706686, 10288364, 20528445, 20956124, 16056959, 32494694, 16992520, 33314922, 23094108, 18496208, 16036025, 7663073, 12500640]",289,,User,"Founder of @appcoda. Swift HK Organizer. iOS Developer and Blogger. Love coffee, food and travel.",3,0
105,10074787,7,181,"[66577, 3939305, 5780230, 7262715, 7567093, 10265720, 12167883]","[4463820, 19979609, 4695130, 20901176, 12393222, 19152259, 6065046, 5533498, 13395341, 16996347, 13307594, 3955544, 3133652, 10813359, 7688349, 16234167, 6851386, 5361058, 6948067, 19554961, 7868514, 4362447, 13297229, 17720839, 13518638, 16610644, 20236763, 22065709, 20274832, 10679898, 16875687, 21004370, 21293984, 9455381, 8245264, 23698194, 9672699, 6504248, 17874580, 1639720, 18683400, 20600777, 2870006, 22441263, 8478847, 11676928, 20752307, 1910073, 19266955, 14823398, 20118091, 18276818, 8475095, 18763260, 22310813, 15076541, 7520124, 23626795, 18589811, 7220995, 19562544, 8590892, 4339562, 11640699, 5869999, 17613111, 24559456, 10362941, 26076242, 18116400, 7483856, 17846390, 16335364, 417102, 26718208, 21008198, 16250767, 11898250, 8011122, 20512568, 16970503, 25735531, 20221395, 12798438, 27003523, 8772790, 28539263, 6301454, 26601110, 18181223, 18391858, 19466120, 8637796, 2084298, 6257771, 5381168, 5811464, 18334131, 15868622, 6814383, 14818833, 17431838, 13419283, 4972687, 11599300, 24379346, 28749030, 27883219, 7835304, 16334326, 15249635, 7663942, 4653554, 20219447, 21171780, 7755197, 15857088, 6456187, 17972498, 1536197, 9830365, 22788925, 31810095, 5468629, 7495962, 15697635, 28689701, 7456580, 17944369, 15935601, 9379645, 4464452, 12167883, 21528728, 20267105, 13428388, 2793677, 14808551, 13350187, 30691971, 19526653, 16135125, 18722084, 1272629, 22561017, 28420522, 9478661, 18589448, 24718760, 29091124, 24800352, 13284165, 26988495, 17084194, 13766398, 24367027, 9480482, 20390458, 7153408, 4801366, 25874937, 8855422, 37322804, 17778482, 26828707, 17158086, 8786349, 15956878, 14360937, 14127274, 5700368, 17243588, 3158149, 5976556, 20209576, 5653588, 5079549, 13748551, 10743584, 21105202, 19890424]",201,China ShenZhen,User,JUST  DO IT,43,0
106,101314,16,132,"[1627, 1714, 4557, 5636, 7069, 9947, 10406, 10652, 11197, 30442, 33411, 49002, 56241, 110142, 353371, 810438]","[5518, 33314, 63877, 80377, 81038, 108237, 118761, 126750, 128199, 181109, 189846, 194267, 285369, 296426, 398506, 404245, 438757, 544518, 655451, 663554, 704820, 733097, 785102, 788951, 845019, 870818, 978225, 989206, 1015869, 1023487, 1031799, 1212059, 1298388, 1831367, 380657, 503440, 2002568, 365614, 167221, 1960833, 1141716, 2031569, 2398264, 510080, 1474766, 1466481, 3021744, 4198949, 2985855, 3349653, 1323814, 4845177, 5801623, 1468623, 5726143, 6196486, 5411235, 3413551, 2275784, 1589914, 1457884, 1772159, 6147714, 2861839, 7134073, 9605186, 4260839, 8465225, 995570, 5827812, 7380905, 629202, 2908050, 5823341, 12408933, 5466331, 1164623, 7583242, 10304042, 7959502, 8844226, 3604053, 5877145, 8654057, 14036194, 14089897, 11158187, 9497682, 16303149, 6657111, 9694822, 13350320, 13529839, 13570003, 3917872, 9248093, 5562936, 8576832, 3739161, 17917852, 11641228, 13084834, 5676920, 14173265, 341526, 3785246, 9313392, 10027281, 16732013, 6673982, 16910025, 15964313, 15072743, 5755720, 13584728, 17213034, 844215, 9586013, 8075925, 15156769, 16607714, 19901640, 3076393, 3125820, 6488932, 29220207, 250445, 15626022, 12636555, 13175248, 4178793, 4994682]",247,"Hangzhou, China",User,,48,7
107,10147086,0,105,[],"[8354325, 2743752, 12428746, 7736503, 18696620, 3390845, 13537798, 7314531, 10693876, 183448, 4885358, 19572429, 1150973, 17796695, 4820969, 25685337, 695470, 6027644, 12903490, 21610880, 5196738, 11751238, 34598370, 4664534, 32241058, 12772488, 270660, 9717837, 742167, 14111315, 5786708, 6362882, 245354, 2764851, 825814, 17392154, 6721157, 14076329, 2885827, 1646728, 24416962, 17281683, 303625, 3282513, 32748793, 128885, 28551528, 7912928, 38034420, 5463001, 6113982, 9528059, 7749510, 5298067, 10938976, 16055382, 2030578, 8871437, 26879273, 6022630, 35846567, 8338943, 4110995, 2436747, 7357679, 18411645, 16820598, 37895566, 8967368, 13171222, 24251479, 38119863, 38121279, 33392515, 37069616, 15363333, 38117404, 37493796, 5399488, 7268597, 5723010, 19248242, 1017304, 3139072, 22652568, 1438562, 28588389, 32101476, 5600296, 1284503, 373689, 1639720, 6778609, 13022256, 2090517, 26187232, 9056253, 226572, 5820626, 38600110, 433290, 26374507, 15924506, 22917810, 8024691]",264,Russia,User,,24,0
108,1012532,7,113,"[30996, 283681, 792248, 1240294, 1506229, 8880731, 9418936]","[287553, 349675, 546521, 655688, 677842, 1713599, 1727311, 1786890, 717502, 1562697, 3816784, 4333435, 16288958, 11577882, 7303830, 3120052, 9800629, 25530920, 19895935, 4085318, 1086878, 8614797, 29228560, 16505138, 12177003, 913270, 16075778, 6610400, 19390834, 112768, 22583415, 7298189, 1145888, 3129129, 22533918, 30977057, 841133, 2248900, 17765738, 1422630, 10149219, 2072730, 73241, 14135720, 1670243, 33130972, 33281510, 33318605, 33041824, 1146741, 6802820, 5065698, 7106869, 5471497, 8055127, 30390979, 33646829, 34279054, 16119635, 2750465, 34327995, 34357362, 5247968, 2785577, 24689715, 34418431, 34264248, 767629, 15248906, 14077877, 16594039, 29761764, 3339615, 53469, 8460722, 6541443, 34690660, 33266738, 131954, 460060, 34864077, 4243431, 34998751, 2540727, 35099728, 19879385, 5069162, 11023272, 6091711, 35405621, 35439633, 3147747, 33338533, 11834005, 19240199, 31110716, 35535678, 14098577, 9745944, 565604, 35559201, 29763073, 5908086, 31628820, 26862765, 22521752, 7802979, 33325089, 36278144, 5705162, 29497886, 5030465, 2509039]",480,Germany,User,,20,5
109,1008174,0,179,[],"[8424, 475428, 490459, 696657, 725120, 789161, 867945, 1036021, 1072132, 1075386, 1125116, 1160807, 1210102, 1306972, 1463289, 1530611, 1783031, 2569187, 994334, 583458, 14291, 3317340, 1572886, 338748, 2968375, 6688600, 2452839, 5532393, 14408, 821756, 297950, 6686785, 619159, 816032, 5638686, 6310373, 1374718, 563761, 7280077, 7025555, 3417946, 5808300, 1730519, 3385856, 7356344, 3788799, 1818514, 459813, 1249509, 1204473, 6462202, 626713, 513074, 21879, 1234596, 2679204, 3195197, 8901757, 7369245, 7959399, 346951, 342711, 6360947, 1169664, 7784816, 5989164, 10600704, 109935, 10880609, 6436548, 7735546, 5452089, 10282441, 1752964, 10731071, 175096, 3841251, 1146741, 3719860, 7887319, 5659313, 6648385, 1097578, 289640, 10065342, 5686427, 11386232, 13768908, 14040980, 3336925, 14063663, 10573424, 3687452, 7499855, 1188087, 5812967, 1715027, 2911171, 1193368, 25308, 15108251, 1172469, 12518017, 1025564, 1614960, 11028476, 559958, 14348062, 3058587, 5986857, 18362703, 4395134, 11153512, 6854500, 15140648, 4638968, 13012503, 1265457, 24289970, 24289985, 22889550, 503313, 5724044, 9818571, 9396863, 4918575, 9091777, 2761032, 24289976, 25435758, 24713064, 24289987, 18284258, 20164590, 1732990, 24713054, 23641997, 25707999, 2520999, 22687185, 25995603, 8229382, 16411629, 828122, 8181287, 109568, 1828608, 10434952, 939042, 2506499, 7882030, 30877853, 27818741, 27901240, 27898754, 14358318, 3955676, 22189954, 27899608, 19156492, 26194943, 27438039, 5798759, 26570172, 13631327, 34333780, 3739462, 13349792, 1868088, 13244085, 17333135, 13492711, 30477288, 18417155, 15103463, 741030, 36009375, 10426143, 5954374]",767,Near a computer,User,"Writing bugs, one at a time. Unit testing them. These days mainly Objective-C / Swift for iOS and Java / Kotlin (rookie) for Android",55,10
110,10082395,1,177,[144427],"[3604053, 5131269, 5877145, 13826338, 10292916, 484843, 15789711, 14146304, 1780704, 2344369, 16449732, 3131890, 14801395, 2368156, 16518293, 16410281, 405544, 2225683, 11895199, 11664920, 3865322, 4134788, 1323355, 22886969, 16606359, 25115371, 24407150, 16093718, 7331663, 1425383, 13076859, 16273930, 3828352, 12179501, 15937065, 13011595, 12566627, 24308344, 21311834, 15671748, 11391549, 9604512, 16172224, 13328510, 24727024, 26201873, 2918044, 17171323, 24383683, 2301065, 9830365, 16831719, 17904933, 15681883, 7022572, 7757886, 12008603, 309876, 25874793, 16303135, 16471777, 21674566, 14012511, 20734256, 18672870, 17522299, 15813849, 31750081, 8862841, 29808708, 6793433, 32831059, 22977916, 24496043, 20448089, 418638, 30550274, 17161723, 30267277, 5086433, 16539034, 6920150, 11921874, 20151622, 22470066, 26137139, 18377336, 25638355, 26423989, 22556674, 38592558, 10288509, 25662123, 11695157, 16516151, 17672815, 22198210, 745181, 9401913, 5423646, 24668909, 30824850, 24181452, 8370856, 22340341, 30922748, 30065136, 13232471, 22652568, 1891924, 244384, 15689729, 3364333, 9588761, 12182214, 24582844, 20163909, 29352637, 19601720, 26964341, 39673181, 20502762, 18232351, 8541279, 20388810, 39077687, 10484248, 15718639, 13826695, 18753052, 25786593, 28343128, 10279583, 24998871, 1344368, 16113553, 8991260, 13029001, 19700262, 28619583, 5848256, 15205392, 11622497, 25226137, 25977041, 25880361, 22560152, 13913055, 26401355, 37007704, 38634143, 38096784, 30149722, 25905470, 19921766, 2098770, 4996096, 33367863, 17717770, 17851884, 26602506, 13863422, 30435558, 26364656, 33955669, 5949351, 35173651, 19992034, 21210080, 17244703, 21862776, 20388831, 13552370, 9740303, 2859113, 20295772, 23011780]",323,"HuNan,China",User,作家,94,0
111,10141467,3,202,"[3659697, 4715256, 6952364]","[7986487, 6952364, 12856437, 5178350, 1708461, 1299233, 4715256, 11775031, 1484336, 5916148, 3772245, 3128875, 12805786, 11689533, 5305941, 8860935, 20083975, 14935385, 20833398, 10027339, 10893471, 8454286, 10027394, 3863744, 13975044, 3659697, 7336485, 10724261, 7157232, 1273214, 983800, 11147292, 1131215, 2967075, 16308733, 12776818, 12775043, 18043245, 2477560, 5707750, 9511136, 16463988, 23091984, 20852189, 13074733, 4092342, 12491844, 17265141, 2802813, 1314237, 13219733, 129525, 6563096, 3108445, 35259, 15810074, 27476161, 10528415, 3774391, 28616640, 18475235, 1143602, 22321977, 4276196, 18604630, 4180310, 1260898, 24777368, 3832734, 21248577, 8590, 3799822, 25931240, 23122497, 7674820, 8542925, 7320657, 28838048, 10128402, 3817061, 8628596, 3140611, 16515219, 5784259, 11753504, 3387738, 6410545, 11178344, 13018325, 21278701, 12482282, 6009609, 6366788, 7959286, 24380068, 24650346, 16021460, 15603290, 16714280, 19527760, 14251760, 17447032, 5416131, 289031, 16620320, 19219306, 8942063, 26502308, 4159899, 10602903, 14950822, 9444218, 13418210, 5531072, 26247277, 6862670, 31464026, 27814674, 23262979, 239970, 16649600, 11916948, 16440889, 22842511, 8035537, 3970271, 15307049, 20234178, 26566855, 29157740, 7590957, 24384298, 19568663, 6212976, 12576926, 30248707, 7352077, 11608755, 13362456, 26198901, 679954, 12972081, 8599885, 15985529, 23480108, 8616975, 32248581, 17827258, 17002773, 17057603, 15731263, 4619582, 5233906, 10631563, 11427457, 18085466, 4903961, 21077484, 36434120, 7655982, 7048289, 16274710, 13598854, 18263114, 474225, 25342058, 14848398, 10613133, 20364757, 17743251, 25477396, 25684734, 20378072, 15626022, 15955369, 6895453, 10883500, 24803477, 22927438, 7570113, 11186945, 11625184, 26598342, 18094671, 9164121, 19780166, 10951699, 11274497, 28977576, 26085544, 26396064, 20839320, 31812001, 37165571, 19669051, 6754020, 13622890, 15602710, 11460129, 23359569, 10266883, 20739951]",823,,User,Research Intern @ MSRA,24,4
